Serial§Event§Code region§region§Code district§district§Code village§village§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude§Formula§Dead of Male§Dead of Female§Additional Loss from Fire(NRs)§Type of Relief provided§Relief
01072§THUNDERSTORM§004§Mid-Western Region§004011059§Surkhet§§§Eastern part of the distric§2001/3/9§6 VHF towers,1  ATP kard,1 solar regulator, and 1 marts sabyak. §OTHER§Thunderstorm stroke over a telephone tower§Kantipur,2001-3-10,Y-9,N-21§§§§1§§§§§§§§§§§950000§§§§§§§§§§§§
01385§HAIL STORM§004§Mid-Western Region§004011054§Rukum§§§§2001/6/19§§OTHER§Hailstrom damaged crops§Gorkhapatra,2001-06-20,Y-9,N-123§§§§1§§§§§§§§§§§1005000000§§§§§§§§§§§§
00548§HAIL STORM§002§Central Region§002004023§Sindhupalchoke§002004023068§Jalbire§ among 6 VDCs§2000/10/15§ 127 hectare agriculture land was affected by hailstrom§OTHER§§Gorkhapatra,2000-10-16,Y-100,N-159§§§§1§§§§§§§§§§§§§§127§§§§§§§§§
01080§THUNDERSTORM§002§Central Region§002005021§Ramechhap§002005021012§Deurali§Dasi§2001/3/13§§OTHER§Thunderstorm occured over a telephone tawore§Kantipur,2001-3-14,Y-9,N-26§§§Telephone station and 3 phone sets§1§§4§§§§§§§§§§§§§§§§§§§§§
01404§THUNDERSTORM§002§Central Region§002005025§Lalitpur§002005025035§Sankhu§Bhaldanda-2§2001/6/28§§OTHER§§Kantipur,2001-06-29,Y-9,N-132§§§§1§2§§§§1§§§§§§§§§§§§§§§§§§
00130§STORM§004§Mid-Western Region§004012057§Banke§004012057025§KOHALPUR§§2000/4/13§Electricity wire and pole were destroyed by storm.§OTHER§§Gorkhapatra,2000-4-16,Y-99,N-336§§§§1§§§§§§§§§§§§§§§§§§§§§§§
01087§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040005§BHALAM§ward no 5§2001/3/15§§OTHER§Fire started due to the thunderstorm§Gorkhapatra,2001-3-16,Y-100,N-306§§§Electrict Transformer§1§§2§§§1§§§§§§§§§§§§§§§§§§
00132§STORM§004§Mid-Western Region§004012057§Banke§004012057009§BHAWANIAPUR§All district§2000/4/17§More than 100 houses and sheds were damaged by storm.§OTHER§§Kantipur,2000-4-18,Y-8,N-60§§§§1§§§§§100§§§§§§§§§§§§§§§§§§
01407§THUNDERSTORM§003§Western Region§003008040§Kaski§003008040017§KAHUN§Ward-8§2001/6/29§Loss value not mentioned.§OTHER§§Kantipur,2001-06-30,Y-9,N-133§§§§1§1§§§§1§§§§§§§§§§§§§§§§§§
01088§THUNDERSTORM§001§Eastern Region§001001011§Solukhumbu§001001011031§Kangel§ward no 7§2001/3/10§§OTHER§Fire started on house due the thunderstorm§Gorkhapatra,2001-3-16,Y-100,N-306§§§§1§§§§1§§§§§§§470000§§§§§§§§§§§§
00133§STORM§002§Central Region§002005024§Kavre§§§Batase-1§2000/4/17§§OTHER§Due to current short.§Kantipur,2000-4-18,Y-8,N-60§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
00134§THUNDERSTORM§002§Central Region§002004023§Sindhupalchoke§002004023066§Phulpinkot§ward-4§2000/4/17§§OTHER§Thunderstorm on  house§Gorkhapatra,2000-4-18,Y-99,N-338§§§§1§§§§2§§§§§§§700000§§§§§§§§§§§§
01090§HAIL STORM§003§Western Region§003009049§Rupandehi§§§Different parts of the district§2001/3/16§§OTHER§§Gorkhapatra,2001-3-17,Y-100,N-307§§§Winter crops and fruits§1§§§§§§§§§§§§§§§§§§§§§§§
00135§THUNDERSTORM§002§Central Region§002004023§Sindhupalchoke§002004023066§Phulpinkot§ward-1§2000/4/17§1 rice mill was damaged.§OTHER§§Gorkhapatra,2000-4-18,Y-99,N-338§§§§1§§§§1§§§§§§§150000§§§§§§§§§§§§
00137§THUNDERSTORM§002§Central Region§002004023§Sindhupalchoke§002004023007§Makha§ward-4§2000/4/17§§OTHER§Thunderstorm on house§Gorkhapatra,2000-4-18,Y-99,N-338§§§§1§§§§1§§§§§§§100000§§§§§§§§§§§§
01091§HAIL STORM§003§Western Region§003008039§Syangja§§§Waling,Sworek, Deurali, Rapakot, Aaruchaur, Daruau, Arjuncha§2001/3/16§Mainly Wheat, Maize and fruits were damaged.§OTHER§§Kantipiur,2001-3-17,Y-9,N-28§§§Winter crops and fruits§1§§§§§§§§§§§§§§§§§§§§§§§
00138§THUNDERSTORM§002§Central Region§002004023§Sindhupalchoke§002004023079§Sangachok§ward-8§2000/4/17§Loss vlaue was not mentioned.§§Thunderstorm on house§Gorkhapatra,2000-4-18,Y-99,N-338§§§§1§§2§§1§§§§§§§§§§§§§§§§§§§
00140§HAIL STORM§002§Central Region§002004023§Sindhupalchoke§002004023005§Melamchi§§2000/4/17§14 muri wheat field was destroyed by hailstorm. Loss value was not reported.§OTHER§§Gorkhapatra,2000-4-18,Y-99,N-338§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00141§STORM§005§Far Western Region§005015071§Kailali§005015071033§PHULWARI§§2000/4/16§Fruits crops and vagetables crops were totally destroyed.Loss vlaue was not mentioned.§OTHER§§Gorkhapatra,2000-4-20,Y-99,N-339§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00142§STORM§004§Mid-Western Region§004012057§Banke§004012057033§PARASPUR§Fulteka§2000/4/16§Agriculture crops and electricity  pole and wire were destroyed by storm, loss value was not reported.§OTHER§§Gorkhapatra,2000-4-19,Y-99,N-339§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
00143§STORM§004§Mid-Western Region§004012057§Banke§004012057017§JAISHPUR§Jharen-1§2000/4/16§1 chicken shed was destroyed.§OTHER§Fire on fulbari farm§Gorkhapatra,2000-4-19,Y-99,N-339§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00144§STORM§004§Mid-Western Region§004012057§Banke§004012057003§BANKATAWA§Bhawanipur-1§2000/4/16§§OTHER§Fire on house§Gorkhapatra,2000-4-19,Y-99,N-339§§§§1§§§§1§§§§§§§7000§§§§§§§§§§§§
00145§HAIL STORM§001§Eastern Region§001003004§Jhapa§001003004048§MECHI MUN.§§2000/4/17§Mango, chilli, and other vagetables crops were destroyed by hail.§OTHER§§Gorkhapatra,2000-4-19,Y-99,N-339§§§§1§§§§§§§§§§§§§§§§§§§§§§§
01107§SNOW STORM§004§Mid-Western Region§004010062§Dolpa§§§§2001/3/19§§OTHER§§Kantipur,2001-3-20,Y-9,N-31§§§Damaged crops and distrubed human and livestocks §1§§§§§§§§§§§§§§§§§§§§§§§
00153§STORM§005§Far Western Region§005015071§Kailali§§§§2000/4/20§Fruits and vagetables crops were destroyed by strom. Loss value was not reported.§OTHER§§Kantipur, 2000-4-21, Y-8, N-63§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00154§STORM§005§Far Western Region§005015071§Kailali§§§Eastern parts§2000/4/20§Fruits and vagetables cash crops were destroyed by storm.§OTHER§§Kantipur, 2000-4-21, Y-8, N-63§§§§1§§§§§§§§§§§1000000§§§§§§§§§§§§
00155§THUNDERSTORM§005§Far Western Region§005015072§Kanchanpur§005015072002§BELDANDI§ward-8§2000/4/21§Others loss value was not mentioned.§OTHER§§Kantipur, 2000-4-22, Y-8, N-64§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
00156§HAIL STORM§002§Central Region§002006034§Parsa§§§Different places§2000/4/21§Grains, mango fruits and vagetables crops were destroyed. Loss value was not reported.§OTHER§§Kantipur, 2000-4-22, Y-8, N-64§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00157§STORM§005§Far Western Region§005015071§Kailali§005015071042§TIKAPUR MUNICIPALITY§§2000/4/22§Fruits crops and vagetables crops were destroyed . Loss value was not mentioned.§OTHER§§Kantipur, 2000-4-23, Y-8, N-65§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00158§STORM§005§Far Western Region§005015071§Kailali§005015071001§BALIYA§Different places§2000/4/22§Vagetables and maize crops were destroyed by strom. Affected VDCs were; Baliya, Pathariya. Chulia, Pratappur and Janakinagar.§OTHER§§Kantipur, 2000-4-23, Y-8, N-65§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00160§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031009§HADIKHOLA§Basantapur-8§2000/4/23§Loss value was not reported.§OTHER§Thunderstorm on house§Kantipur, 2000-4-24, Y-8, N-66§§§§1§§7§§§1§§§§§§§§§§§§§§§§§§
03221§STRONG WIND§002§Central Region§002005028§Nuwakot§002005028046§RATMATE§Taruka ward-1,4§2003/4/30§Many people were effected but loss value was not stated.§OTHER§Two Brick chimnees were distroyed§Gorkhapatra, 2003-5-1, Y-102,N-353§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03006§SNOW STORM§004§Mid-Western Region§004010063§Jumla§§§§2003/1/1§Four VDCs were also affected by snow strom§OTHER§§Gorkhapatra,2003-01-02,Y-102,N-234§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00161§STORM§001§Eastern Region§001003004§Jhapa§001003004001§DAMAK MUN.§Tarabari-16§2000/4/24§Electricity poles and wire were damaged and vagetables crops were also destroyed. Loss value was not mentioned.§OTHER§§Gorkhapatra, 2000-4-25, Y-99, N-345§§§§1§2§§§§1§§§§§§§§§§§§§§§§§§
03007§SNOW STORM§004§Mid-Western Region§004010063§Jumla§§§Dhunai§2003/1/1§Telephone service, transportation and padestrain was affected§OTHER§Heavy snow strom after 12 years§Gorkhapatra,2003-01-02,Y-102,N-234§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00162§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031009§HADIKHOLA§Basantapur-8§2000/4/22§Other loss value was not reported.§OTHER§Thunderstorm on house §Gorkhapatra, 2000-4-25, Y-99, N-345§§§§1§§§§§3§§§§§§§§§§§§§§§§§§
00163§THUNDERSTORM§002§Central Region§002006035§Chitawan§002006035005§BHARATPUR N.P.§Gauraganj-8§2000/4/25§1 shed was partially damaged but loss value was not mentioned.§OTHER§Fire on shed due to thunderstorm.§Kantipur, 2000-4-26, Y-8, N-68§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00164§STORM§003§Western Region§003008037§Lamjung§003008037035§KOLKI§§2000/4/25§Agriculture crops were also damaged.§OTHER§§Kantipur, 2000-4-27, Y-8, N-69§§§§1§§§§§1§§§§§§200000§§§§§§§§§§§§
00165§THUNDERSTORM§001§Eastern Region§001002007§Dhankuta§001002007028§PAKHARIBAS§ward-6§2000/4/25§Cassette player, cloths and important papers were destroyed. Loss value was not reported.§OTHER§Thunderstorm on house§Gorkhapatra, 2000-4-26, Y-99, N-346§§§§1§§4§§§1§§§§§§§§§§§§§§§§§§
03011§SNOW STORM§001§Eastern Region§001001001§Taplejung§§§§2003/1/4§Road was blocked schools were closed in Olangchugola, Lelep and Yamphudin were affected for snow strom§OTHER§§Gorkhapatra,2003-01-05,Y-102,N-236§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03222§HAIL STORM§002§Central Region§002005027§Kathmandu§002005027030§KIRTIPUR MUNICIPALITY§Kirtipur-7,8,12§2003/4/30§Wheat,Maize,soybin etc crops were damaged.§TECHNICAL FAILU§§Gorkhapatra,2003-5-1,y102,N-353§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00166§STORM§001§Eastern Region§001003004§Jhapa§§§Different VDCs§2000/4/26§Pathar, Jante, Mangalbare, letang, kerabari and other tarai VDCs were also including.§OTHER§Forest trees were destroyed by strom§Gorkhapatra, 2000-4-27, Y-99, N-347§§§§1§§§§§§§§§§§4000000§§§§§§§§§§§§
03013§STRONG WIND§002§Central Region§002004023§Sindhupalchoke§002004023071§Tatopani§§2003/1/6§Other loss value was not mentioned§OTHER§§Gorkhapatra,2003-01-09,Y-102,N-241§§§§1§§§§§§§65§§§§180000§§§§§§§§§§§§
00167§HAIL STORM§002§Central Region§002005020§Sindhuli§§§Chapauli§2000/4/23§Wheat crops were destroyed by hailstorm. Other loss value was not reported.§OTHER§§Gorkhapatra, 2000-4-29, Y-99, N-349§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03014§SNOW STORM§002§Central Region§002006032§Rautahat§002006032096§GAUR NP§Gaur-2,6§2003/1/8§effect could be seen in other VDCs but other losses was not mentioned§OTHER§Spread on other VDCs§Gorkhapatra,2003-01-09,Y-102,N-241§§§§1§3§§§§§§§§§§§§§§§§§§§§§§
00168§HAIL STORM§005§Far Western Region§005014074§Baitadi§§§14 VDCs§2000/4/30§60% fruits crops was destroyed. Affected VDCs were; Kelpal, Sidrapur, Ganjri, Yaukham, Bhamiraj, Kuwakot, Bhatna and Nwadew.§OTHER§§Gorkhapatra, 2000-5-1, Y-99, N-351§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03015§SNOW STORM§001§Eastern Region§001003005§Morang§001003005066§Biratnagar Municipality§§2003/1/9§Mainly old and child people and vegetable was effected from snow strom§OTHER§§Gorkhapatra,2003-01-10,Y-102,N-242§§§§1§§§§§§§§§§§§§§§§§§§§§§§
03223§THUNDERSTORM§002§Central Region§002005020§Sindhuli§002005020054§Kamalamai Municipality§word no.-9§2003/4/30§One male people was dead by thunderstorm.§OTHER§§Gorkhapatra,2003-5-1,Y-102,N-353§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
01122§THUNDERSTORM§004§Mid-Western Region§004012056§Dang§004012056003§BELA§Ward no 8§2001/3/22§§OTHER§Thunderstorm occured, the man was on his way§Kantipur,2001-3-22,Y-9,N-33§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
00170§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038047§POKHARI_BHANJYANG§ward-2§2000/5/2§§OTHER§§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§7§§§§§§§§§§§§§§§§§§§§§
01123§SNOW STORM§004§Mid-Western Region§004010062§Dolpa§§§§2001/3/22§§OTHER§Badly affect to daily life§Kantipur,2001-3-23,Y-9,N-35§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00171§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038004§BANDIPUR§§2000/5/2§Vagetables crops and maize crops were also affected.§OTHER§§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§§§§§§§§§§§§§§§§§§§§§§
01124§SNOW STORM§004§Mid-Western Region§004010066§Humla§§§§2001/3/22§Badly affected to the daily life, and agriculture and livestocks.§OTHER§§Kantipur,2001-3-23,Y-9,N-35§6 inches§§§1§§§§§§§§§§§§§§§§§§§§§§§
00172§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038004§BANDIPUR§ward-8§2000/5/2§Other loss value was not mentioned.§OTHER§Thunderstorm on house§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§1§§§1§§§§§§§§§§§§§§§§§§
00173§HAIL STORM§003§Western Region§003008038§Tanahu§003008038022§GAJARKOT§Ghimkeswori-7, 6§2000/5/2§Other affected VDCs were; Labdi, Bhteswara, Bayapani, Aabu, Rapardanda. Fruits and other cash crops were destroyed.§OTHER§§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00174§STORM§002§Central Region§002005031§Makwanpur§§§§2000/5/1§30 houses were damaged but loss value was not reported.§OTHER§§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§§§§30§§§§§§§§§§§§§§§§§§
00175§STORM§002§Central Region§002005030§Dhading§002005030019§AGINCHOK§Aambhanjug-3§2000/5/1§Loss value was not mentioned.§OTHER§§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§§§§20§§§§§§§§§§§§§§§§§§
01516§RAINS§003§Western Region§003009048§Nawalparasi§003009048050§KOLHUWA§Ward no-7.§2001/8/2§Flood cutdown on the settlement.§FLOOD§Flood cut village of landless people.§Kantipur,2001-8-3,Y-9,N-167.§§§§1§§§§42§§§§§§§§§§§§§§§§§§§
00176§STORM§002§Central Region§002005031§Makwanpur§002005031029§BHAISE§ward-7§2000/5/1§§OTHER§Chun Udyog was damaged.§Kantipur, 2000-5-3, Y-8, N-75§§§§1§§§§2§§§§§§§1000000§§§§§§§§§§§§
03225§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004014§MAHABHARA§Word 4§2003/5/3§30 peoples were affected by diarrhoea. §OTHER§Due to dirrhera.§Gorkhapatra,2003-5-1,Y-102,N-356§§§§1§3§30§§§§§§§§§§§§§§§§§§§§§
00177§HAIL STORM§001§Eastern Region§001002002§Panchthar§001002002030§PHIDIM§§2000/5/3§Vagetables crops were destroyed by hail storm.§OTHER§§Kantipur, 2000-5-4, Y-8, N-76§§§§1§§§§§§§§§§§25000§§§§§§§§§§§§
00178§STORM§001§Eastern Region§001002002§Panchthar§001002002022§NAGIN§§2000/5/3§Lemon, cardamum and cash crops were destroyed by storm. Other loss value was not mentioned.§OTHER§§Kantipur, 2000-5-4, Y-8, N-76§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00179§STORM§005§Far Western Region§005015071§Kailali§005015071022§LALBOJHI§Himmatpur-1§2000/5/4§The strom destroyed fruits and other crops .Loss value was not reported.§OTHER§Dead by trees fall down §Gorkhapatra, 2000-5-5, Y-99, N-355§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
00180§STORM§001§Eastern Region§001002003§Ilam§001002003026§MAI   POKHARI§Malate-2§2000/5/8§Other loss value was not mentioned.§OTHER§Thunderstom on house§Kantipur, 2000-5-9, Y-8, N-81§§§§1§1§1§§§1§§§§§§§§§§§§§§§§§§
03226§STRONG WIND§002§Central Region§002006017§Dhanusa§002006017049§Janakpur Municipality§word 15§2003/5/4§Electricty pole line damaged and some roof of damaged but loss value was not mentioned.§HEAVY RAINS§Dead by the tree slide.§Gorkhapatra,2003-5-1,Y-102,N-357§§§Vagetables crops were damaged by heavy rain with strong.§1§1§2§§§§§§§§§§§§§§§§§§§§§
00181§THUNDERSTORM§002§Central Region§002004023§Sindhupalchoke§002004023001§Nawalpur§§2000/5/6§Wireless station was damaged by thunderstorm. Loss value was not mentioned.§OTHER§Thunderstorm on police station§Gorkhapatra, 2000-5-9, Y-100, N-4§§§§1§§2§§§1§§§§§§§§§§§§§§§§§§
03227§STRONG WIND§003§Western Region§003009050§Kapilbastu§003009050074§TAULIHAWA N.P.§Baraiya§2003/5/4§Road was blocked and 20 electricity pole were fall down by trees fall down.§OTHER§§Gorkhapatra,2003-5-1,Y-102,N-357§§§Road was blocked and 20 electricity pole were fall down.§1§§§§§§§§§§§§§§§§§§§§§§§
00184§HAIL STORM§005§Far Western Region§005013067§Bajura§005013067020§Barabise§§2000/5/9§Wheat crops and vagetables crops was destroyed by hail storm.§OTHER§§Gorkhapatra, 2000-5-10, Y-100, N-5§§§§1§§§§§§§§§§§1200000§§§§§§§§§§§§
00189§HAIL STORM§002§Central Region§002005020§Sindhuli§002005020013§Pipalmadhi§Patanchura-7§2000/5/12§Mainly wheat and fruits crops were destroyed. Loss value was not mentioned.§OTHER§§Gorkhapatra, 2000-5-13, Y-100, N-8§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00190§STORM§005§Far Western Region§005014073§Dadeldhura§005014073021§AMARGADHI MUNICIPALI§Amargadi-2, Aadityapur§2000/5/13§Loss value was not reported.§OTHER§§Kantipur, 2000-5-14, Y-8, N-86§§§§1§1§§§§2§§§§§§§§§§§§§§§§§§
03229§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019030§DHANKAUL (P)§Word-2§2003/5/5§15 % of Orange,mango,electricity service and 1 school wall was damaged by strong wind.§OTHER§Dead by trees fall down.§kantipur,2003-5-6,Y-102,N-358§§§§1§1§§§1§100§§§§§§§§§§§§§§§§§§
00194§HAIL STORM§001§Eastern Region§001002013§Khotang§001002013025§Diktel§ward-6§2000/5/6§150 muri rice crops was destroyed. Loss value was not reported.§OTHER§§Gorkhapatra, 2000-5-16, Y-100, N-11§§§§1§§§§§§§§§§§§§§§§§§§§§§§
00195§HAIL STORM§001§Eastern Region§001002013§Khotang§001002013055§Nunthala§§2000/5/6§Maize, wheat and potatoes crops was destroyed.§OTHER§§Gorkhapatra, 2000-5-16, Y-100, N-11§§§§1§§§§§§§§§§§§§§§§§§§§§§§
